"","AFFY.Mouse430.2.probe","logFC","AveExpr","t","P.Value","adj.P.Val","B","Transcript.stable.ID","Gene.stable.ID","Gene.stable.ID.version","Transcript.stable.ID.version","Chromosome/scaffold.name","Gene.name","MGI.symbol","ensembl.gene","gene.symbol","entrezID","refseqID","unigeneID","chrom","startsite","tiss.number","tissues","max.tissue"
"852","1423882_at",0.357576217554302,9.33622243202125,4.16542713105907,0.000442542065510325,0.00361178574367063,-1.34555786021544,"ENSMUST00000038739","ENSMUSG00000033596","ENSMUSG00000033596.6","ENSMUST00000038739.5","8","Rfwd3","Rfwd3","ENSMUSG00000033596","Rfwd3","234736","Mm.334816","Mm.334816","8","111270944","2","bone/bone_marrow/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/mIMCD-3/RAW_264_7","bone_marrow"
"853","1423907_a_at",-0.56189348610085,10.9328457588812,-4.1482714742615,0.000461022002848966,0.00373456457214672,-1.38634573632178,"ENSMUST00000075092","ENSMUSG00000059734","ENSMUSG00000059734.8","ENSMUST00000075092.8","19","Ndufs8","Ndufs8","ENSMUSG00000059734","Ndufs8","225887","Mm.475035","Mm.475035","19","3908870","2","adipose_brown/heart/osteoclasts","adipose_brown"
"854","1423911_at",-0.6158298557305,9.12950653201702,-5.46755876669141,2.04897408886046e-05,0.00025957497643069,1.7496441131072,"ENSMUST00000067976","ENSMUSG00000026626","ENSMUSG00000026626.12","ENSMUST00000067976.9","1","Ppp2r5a","Ppp2r5a","ENSMUSG00000026626","Ppp2r5a","226849",NA,NA,"1","191351981","1","adipose_brown","adipose_brown"
"855","1423915_at",-0.465674293297095,7.74916302261772,-6.51603172243016,1.92669795822927e-06,3.31503888802456e-05,4.15960894038617,"ENSMUST00000046792","ENSMUSG00000038463","ENSMUSG00000038463.9","ENSMUST00000046792.9","1","Olfml2b","Olfml2b","ENSMUSG00000038463","Olfml2b","320078","Mm.287131/Mm.404258","Mm.287131/Mm.404258","1","170644532","4","3T3-L1/bone/bone_marrow/C2C12/hippocampus/osteoblast_day14/osteoblast_day21/osteoblast_day5/umbilical_cord","umbilical_cord"
"856","1423944_at",-0.84045029380688,7.58398846301134,-6.38612938611919,2.56402303960256e-06,4.21158545119605e-05,3.86741307871132,"ENSMUST00000033185","ENSMUSG00000030895","ENSMUSG00000030895.10","ENSMUST00000033185.10","7","Hpx","Hpx","ENSMUSG00000030895","Hpx","15458","Mm.3485","Mm.3485","7","105591613","4","adrenal_gland/liver/lung/nucleus_accumbens","liver"
"857","1423946_at",-0.472866074811327,7.42174871352818,-4.44522967685399,0.000227141624480998,0.00203460238082498,-0.678703853886796,"ENSMUST00000129174","ENSMUSG00000022090","ENSMUSG00000022090.11","ENSMUST00000129174.8","14","Pdlim2","Pdlim2","ENSMUSG00000022090","Pdlim2","213019","Mm.283968/Mm.489788","Mm.283968/Mm.489788","14","70164218","5","3T3-L1/C2C12/C3H_10T1_2/intestine_small/lung/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5/placenta/prostate/spinal_cord","C3H_10T1_2"
"862","1423947_at",-0.527848817089028,8.29231478243729,-4.17908739958836,0.000428358224380792,0.00351361507067566,-1.31306948576401,"ENSMUST00000146423","ENSMUSG00000039195","ENSMUSG00000039195.5","ENSMUST00000146423.2","2","Bbln","Bbln","ENSMUSG00000039195","1110008P14Rik","73737","Mm.27608","Mm.27608","2","32377097","3","3T3-L1/adipose_brown/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/microglia/osteoclasts","cerebral_cortex_prefrontal"
"864","1423960_at",-0.670599747360665,9.12373774032123,-5.79113170377698,9.74658093378974e-06,0.000134370939258442,2.50509483733418,"ENSMUST00000150597","ENSMUSG00000004270","ENSMUSG00000004270.14","ENSMUST00000150597.2","6","Lpcat3","Lpcat3","ENSMUSG00000004270","Lpcat3","14792","Mm.273915","Mm.273915","6","124663027","3","3T3-L1/intestine_small/kidney/mast_cells/osteoclasts/testis","intestine_small"
"868","1423968_at",-0.311960845985044,6.20342573188966,-3.65914416609804,0.00147540463855543,0.00992890985347774,-2.5394559015729,"ENSMUST00000072403","ENSMUSG00000049152","ENSMUSG00000049152.12","ENSMUST00000072403.7","15","Ugt3a2","Ugt3a2","ENSMUSG00000049152","Ugt3a2","223337","Mm.422853","Mm.422853","15","9335550","4","adrenal_gland/cerebellum/kidney/liver","kidney"
"869","1423972_at",-0.899231718708352,10.125086083809,-7.75758898866613,1.40346207296713e-07,3.36469712419804e-06,6.84598540231585,"ENSMUST00000034866","ENSMUSG00000032314","ENSMUSG00000032314.15","ENSMUST00000034866.9","9","Etfa","Etfa","ENSMUSG00000032314","Etfa","110842",NA,NA,"9","55454508","4","adipose_brown/heart/kidney/liver","adipose_brown"
"871","1424022_at",-0.348767858034974,6.56150966725019,-3.92399223201136,0.000786740043348979,0.00585193777284313,-1.91782587804748,"ENSMUST00000145604","ENSMUSG00000074063","ENSMUSG00000074063.11","ENSMUST00000145604.8","8","Osgin1","Osgin1","ENSMUSG00000074063","Osgin1","71839",NA,NA,"8","119434124","4","adrenal_gland/kidney/liver/testis","testis"
"874","1424025_at",-0.622189043110829,7.85069461967074,-6.41564503487552,2.40237747812842e-06,4.02072953095531e-05,3.93397772574256,"ENSMUST00000039763","ENSMUSG00000040006","ENSMUSG00000040006.14","ENSMUST00000039763.14","10","Ginm1","Ginm1","ENSMUSG00000040006","Ginm1","215751","Mm.471825/Mm.475735","Mm.471825/Mm.475735","10","7767947","4","adipose_brown/adipose_white/adrenal_gland/mammary_gland_non-lactating/osteoblast_day14/osteoblast_day21/salivary_gland","adipose_brown"
"877","1424067_at",-0.306674713216158,6.7991627311436,-4.03423177669959,0.000605056042720836,0.00469710768402687,-1.65703723380177,"ENSMUST00000086399","ENSMUSG00000037405","ENSMUSG00000037405.9","ENSMUST00000086399.6","9","Icam1","Icam1","ENSMUSG00000037405","Icam1","15894","Mm.435508","Mm.435508","9","21015960","4","dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/lung/lymph_nodes/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/microglia/NK_cells/osteoblast_day14/osteoblast_day21/osteoclasts/spleen/T-cells_CD8+","macrophage_bone_marrow_2hr_LPS"
"878","1424083_at",0.369487915443143,7.70466714199561,4.07612954177349,0.000547550457656843,0.00431750487833165,-1.5576819245503,"ENSMUST00000102883","ENSMUSG00000028382","ENSMUSG00000028382.16","ENSMUST00000102883.11","4","Ptbp3","Ptbp3","ENSMUSG00000028382","Ptbp3","230257","Mm.331640/Mm.416093/Mm.490588","Mm.331640/Mm.416093/Mm.490588","4","59471868","2","bone_marrow/osteoclasts/placenta","placenta"
"882","1424090_at",-1.01944480806482,6.53833206109316,-12.9797805154219,1.85054229811172e-11,1.04933794139013e-09,16.0542988250301,"ENSMUST00000028950","ENSMUSG00000027456","ENSMUSG00000027456.9","ENSMUST00000028950.9","2","Sdcbp2","Sdcbp2","ENSMUSG00000027456","Sdcbp2","228765","Mm.32068","Mm.32068","2","151572622","5","bladder/cornea/epidermis/intestine_large/intestine_small/stomach","stomach"
"883","1424092_at",0.83675769871507,9.00887315466398,5.45003397801772,2.13376212679039e-05,0.000268097549687863,1.70847883734827,"ENSMUST00000144754","ENSMUSG00000028906","ENSMUSG00000028906.18","ENSMUST00000144754.8","4","Epb41","Epb41","ENSMUSG00000028906","Epb4.1","269587","Mm.471627/Mm.484693","Mm.471627/Mm.484693","4","131923413","3","bone/bone_marrow/kidney","bone_marrow"
"897","1424097_at",-0.560141531879919,6.72995000836919,-6.62946077224519,1.50386833738858e-06,2.70269076925565e-05,4.41311039352427,"ENSMUST00000022207","ENSMUSG00000021696","ENSMUSG00000021696.10","ENSMUST00000022207.10","13","Elovl7","Elovl7","ENSMUSG00000021696","Elovl7","74559","Mm.286127/Mm.406856","Mm.286127/Mm.406856","13","108214404","5","dorsal_root_ganglia/intestine_large/intestine_small/kidney/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/retinal_pigment_epithelium/stomach","retinal_pigment_epithelium"
"898","1424107_at",0.616003527096738,8.09410487426475,5.62527478695215,1.42448713886002e-05,0.000190350012961192,2.11900124485298,"ENSMUST00000028527","ENSMUSG00000027115","ENSMUSG00000027115.15","ENSMUST00000028527.8","2","Kif18a","Kif18a","ENSMUSG00000027115","Kif18a","228421","Mm.274086","Mm.274086","2","109280738","2","bone/bone_marrow/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/mega_erythrocyte_progenitor/nih_3T3/thymocyte_DP_CD4+CD8+","mega_erythrocyte_progenitor"
"899","1424118_a_at",0.472282467434104,9.80484648055566,4.10366346882696,0.000512761765009991,0.00410272327561982,-1.49232590619645,"ENSMUST00000167875","ENSMUSG00000005233","ENSMUSG00000005233.17","ENSMUST00000167875.9","2","Spc25","Spc25","ENSMUSG00000005233","Spc25","66442","Mm.272969/Mm.442767","Mm.272969/Mm.442767","2","69193895","3","bone/bone_marrow/C2C12/common_myeloid_progenitor/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/granulocytes_mac1+gr1+/macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/mega_erythrocyte_progenitor/mIMCD-3/min6/neuro2a/nih_3T3/osteoclasts/RAW_264_7/retina/retinal_pigment_epithelium/stem_cells__HSC/thymocyte_DP_CD4+CD8+","min6"
"903","1424143_a_at",0.502559379114885,10.7179881831486,6.25922372231692,3.39670155539069e-06,5.33732309462715e-05,3.58007009349544,"ENSMUST00000006760","ENSMUSG00000006585","ENSMUSG00000006585.4","ENSMUST00000006760.3","8","Cdt1","Cdt1","ENSMUSG00000006585","Cdt1","67177",NA,NA,"8","122568015","2","bone/bone_marrow/common_myeloid_progenitor/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/macrophage_bone_marrow_0hr/mega_erythrocyte_progenitor/mIMCD-3/neuro2a/nih_3T3/osteoclasts/RAW_264_7/stem_cells__HSC/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD8+","embryonic_stem_line_V26_2_p16"
"904","1424157_at",-0.516819090766056,7.32486135628037,-5.55984693443816,1.65584708584074e-05,0.000217697154168699,1.96602455991027,"ENSMUST00000098799","ENSMUSG00000074364","ENSMUSG00000074364.7","ENSMUST00000098799.5","7","Ehd2","Ehd2","ENSMUSG00000074364","Ehd2","259300","Mm.138215/Mm.491426","Mm.138215/Mm.491426","7","15946977","3","adipose_brown/adipose_white/C2C12/C3H_10T1_2/lung/osteoblast_day5/umbilical_cord","lung"
"905","1424182_at",-0.418664515401231,7.55282735209555,-4.69009726354116,0.000126913884643678,0.00124827366781512,-0.09412826938068,"ENSMUST00000034547","ENSMUSG00000032047","ENSMUSG00000032047.6","ENSMUST00000034547.6","9","Acat1","Acat1","ENSMUSG00000032047","Acat1","110446","Mm.293233/Mm.471970","Mm.293233/Mm.471970","9","53580522","4","adipose_brown/heart/kidney/liver","kidney"
"907","1424211_at",-0.646671972276829,8.10123726412684,-5.01808817091574,5.8477088533719e-05,0.000635548490547303,0.687277346155589,"ENSMUST00000105686","ENSMUSG00000028982","ENSMUSG00000028982.10","ENSMUST00000105686.3","4","Slc25a33","Slc25a33","ENSMUSG00000028982","Slc25a33","70556","Mm.41877","Mm.41877","4","149744036","3","dorsal_striatum/neuro2a/retina/retinal_pigment_epithelium/spinal_cord/testis","neuro2a"
"908","1424242_at",-0.37200060404874,8.78346452260561,-3.88268864611474,0.000867991072673943,0.00636712651866305,-2.01526729384928,"ENSMUST00000040656","ENSMUSG00000038286","ENSMUSG00000038286.12","ENSMUST00000040656.8","13","Bphl","Bphl","ENSMUSG00000038286","Bphl","68021","Mm.140243","Mm.140243","13","34037641","2","kidney/liver","kidney"
"909","1424260_at",-0.714004509833584,6.058873017476,-7.30725151416534,3.54414127530387e-07,7.66246504750145e-06,5.89452949683464,"ENSMUST00000110495","ENSMUSG00000027202","ENSMUSG00000027202.13","ENSMUST00000110495.3","2","Slc12a1","Slc12a1","ENSMUSG00000027202","Slc12a1","20495","Mm.3914/Mm.406567","Mm.3914/Mm.406567","2","125152505","2","cerebellum/kidney","kidney"
"912","1424273_at",-1.90544845076462,7.01973065010258,-17.4283710287474,6.52829256028718e-14,6.7573009183544e-12,21.8630220449091,"ENSMUST00000051846","ENSMUSG00000060613","ENSMUSG00000060613.11","ENSMUST00000051846.13","19","Cyp2c70","Cyp2c70","ENSMUSG00000060613","Cyp2c70","226105","Mm.29119/Mm.418622","Mm.29119/Mm.418622","19","40153353","2","liver/lung","liver"
"913","1424313_a_at",-0.685979391942423,10.5199902506907,-6.49326029477005,2.02535917202107e-06,3.46650056712582e-05,4.10853172845635,"ENSMUST00000157063","ENSMUSG00000020153","ENSMUSG00000020153.15","ENSMUST00000157063.2","10","Ndufs7","Ndufs7","ENSMUSG00000020153","Ndufs7","75406",NA,NA,"10","80249121","3","adipose_brown/heart/skeletal_muscle","heart"
"916","1424321_at",0.676171129762064,9.82086889570673,5.93461753459167,7.03623594688919e-06,0.000100621260108913,2.83701502741148,"ENSMUST00000115338","ENSMUSG00000022881","ENSMUSG00000022881.16","ENSMUST00000115338.8","16","Rfc4","Rfc4","ENSMUSG00000022881","Rfc4","106344","Mm.386835","Mm.386835","16","23113943","2","bone/bone_marrow/common_myeloid_progenitor/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/macrophage_bone_marrow_0hr/mega_erythrocyte_progenitor/mIMCD-3/min6/RAW_264_7/stem_cells__HSC/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD8+","mega_erythrocyte_progenitor"
"919","1424339_at",-0.472810140910876,6.46039216012782,-4.89395574380473,7.83434420743011e-05,0.000820028227554603,0.391952134127,"ENSMUST00000031540","ENSMUSG00000041827","ENSMUSG00000041827.16","ENSMUST00000031540.11","5","Oasl1","Oasl1","ENSMUSG00000041827","Oasl1","231655",NA,NA,"5","114923240","3","cornea/intestine_small/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/RAW_264_7/stomach","macrophage_peri_LPS_thio_7hrs"
"922","1424359_at",-0.590809415596021,6.57114076146152,-8.80333819019705,1.81233071696435e-08,5.252537157922e-07,8.95229827008064,"ENSMUST00000171340","ENSMUSG00000022562","ENSMUSG00000022562.16","ENSMUST00000171340.9","15","Oplah","Oplah","ENSMUSG00000022562","Oplah","75475","Mm.322738","Mm.322738","15","76296597","5","adipose_brown/kidney/liver/mammary_gland_non-lactating/testis","adipose_brown"
"926","1424362_at",-0.315660124081164,6.67855599460181,-4.07777050501593,0.000545412665998823,0.00430585471547013,-1.55378819212007,"ENSMUST00000057423","ENSMUSG00000051373","ENSMUSG00000051373.6","ENSMUST00000057423.6","2","Plpp7","Plpp7","ENSMUSG00000051373","Ppapdc3","227721","Mm.257236/Mm.400298","Mm.257236/Mm.400298","2","32095528","4","adipose_brown/heart/mammary_gland_non-lactating/skeletal_muscle","skeletal_muscle"
"928","1424383_at",-0.727523274846894,7.92131772459258,-8.81774551615502,1.76369623147293e-08,5.13440318099776e-07,8.98031794087257,"ENSMUST00000036572","ENSMUSG00000040616","ENSMUSG00000040616.4","ENSMUST00000036572.4","4","Tmem51","Tmem51","ENSMUSG00000040616","Tmem51","214359","Mm.27587","Mm.27587","4","142030992","4","adipose_white/cornea/dendritic_cells_myeloid_CD8a-/intestine_small/iris/macrophage_peri_LPS_thio_0hrs/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/min6/retinal_pigment_epithelium/stomach","mast_cells_IgE+antigen_6hr"
"929","1424400_a_at",-0.535995428225626,6.73877334937713,-5.74852670793701,1.07414727631065e-05,0.000147153663630708,2.40615634193034,"ENSMUST00000130418","ENSMUSG00000030088","ENSMUSG00000030088.16","ENSMUST00000130418.8","6","Aldh1l1","Aldh1l1","ENSMUSG00000030088","Aldh1l1","107747","Mm.30035","Mm.30035","6","90486427","2","kidney/liver","liver"
"930","1424407_s_at",0.284923054182089,8.55949721325813,3.72506718674363,0.00126211268162371,0.00870003889732367,-2.38549527301234,"ENSMUST00000109627","ENSMUSG00000089715","ENSMUSG00000089715.13","ENSMUST00000109627.8","15","Cbx6","Cbx6","ENSMUSG00000089715","Cbx6","494448","Mm.38438/Mm.457565/Mm.470349","Mm.38438/Mm.457565/Mm.470349","15","79823896","2","amygdala/C3H_10T1_2/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_striatum/hippocampus/nucleus_accumbens/olfactory_bulb/osteoblast_day21/uterus","cerebral_cortex_prefrontal"
"931","1424441_at",-0.41630550735491,7.54718117558882,-4.49638590193821,0.000201098221745435,0.00183664076190754,-0.556585912602605,"ENSMUST00000080065","ENSMUSG00000059316","ENSMUSG00000059316.3","ENSMUST00000080065.3","2","Slc27a4","Slc27a4","ENSMUSG00000059316","Slc27a4","26569","Mm.330113","Mm.330113","2","29802634","1","intestine_small","intestine_small"
"932","1424444_a_at",-0.552841639807644,8.04897906614891,-4.86919379657798,8.30603439922268e-05,0.00085837797650287,0.332970900006328,"ENSMUST00000178876","ENSMUSG00000054676","ENSMUSG00000054676.18","ENSMUST00000178876.10","7","1600014C10Rik","1600014C10Rik","ENSMUSG00000054676","1600014C10Rik","72244","Mm.187554/Mm.475013","Mm.187554/Mm.475013","7","38183217","1","cornea","cornea"
"935","1424445_at",-0.72705518475963,6.87371019078555,-8.59240350115829,2.70725329411815e-08,7.609482211614e-07,8.53898742564152,"ENSMUST00000019063","ENSMUSG00000018919","ENSMUSG00000018919.11","ENSMUST00000019063.3","11","Tm4sf5","Tm4sf5","ENSMUSG00000018919","Tm4sf5","75604","Mm.24400","Mm.24400","11","70505244","2","intestine_small/stomach","intestine_small"
"938","1424485_at",-0.658907489109003,6.8731817429178,-7.83528984222485,1.19945227704618e-07,2.96933423401573e-06,7.00744537720099,"ENSMUST00000136091","ENSMUSG00000028553","ENSMUSG00000028553.13","ENSMUST00000136091.8","4","Angptl3","Angptl3","ENSMUSG00000028553","Angptl3","30924","Mm.442527","Mm.442527","4","99030954","1","liver","liver"
"940","1424511_at",0.657370510527466,10.1174646654218,6.07893191207674,5.08219308995628e-06,7.61840096536706e-05,3.16875454226387,"ENSMUST00000028997","ENSMUSG00000027496","ENSMUSG00000027496.16","ENSMUST00000028997.8","2","Aurka","Aurka","ENSMUSG00000027496","Aurka","20878","Mm.249363","Mm.249363","2","172356190","3","3T3-L1/Baf3/bone/bone_marrow/C2C12/C3H_10T1_2/common_myeloid_progenitor/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/mega_erythrocyte_progenitor/mIMCD-3/min6/neuro2a/nih_3T3/osteoblast_day5/osteoclasts/RAW_264_7/testis/thymocyte_DP_CD4+CD8+","testis"
"943","1424528_at",-0.645789558181337,7.05197231118261,-6.62927148351272,1.50448819082932e-06,2.70269076925565e-05,4.41268864694457,"ENSMUST00000031051","ENSMUSG00000029161","ENSMUSG00000029161.9","ENSMUST00000031051.9","5","Cgref1","Cgref1","ENSMUSG00000029161","Cgref1","68567","Mm.45127","Mm.45127","5","30933146","4","dorsal_root_ganglia/intestine_large/intestine_small/kidney/osteoblast_day14/osteoblast_day21/stomach","intestine_small"
"944","1424553_at",-0.619057973774214,6.53069261151125,-5.84323513139994,8.6566306647286e-06,0.000121137099924239,2.62585640965477,"ENSMUST00000035110","ENSMUSG00000032523","ENSMUSG00000032523.12","ENSMUST00000035110.11","9","Hhatl","Hhatl","ENSMUSG00000032523","Hhatl","74770","Mm.44195","Mm.44195","9","121784016","5","adipose_brown/heart/mammary_gland_non-lactating/skeletal_muscle/spinal_cord","skeletal_muscle"
"946","1424562_a_at",-0.622708956773801,12.3778989614608,-7.68676254124352,1.62065072593144e-07,3.83386284419678e-06,6.69811522285109,"ENSMUST00000034049","ENSMUSG00000031633","ENSMUSG00000031633.5","ENSMUST00000034049.5","8","Slc25a4","Slc25a4","ENSMUSG00000031633","Slc25a4","11739","Mm.16228/Mm.393487","Mm.16228/Mm.393487","8","46206797","3","heart/mammary_gland_non-lactating/skeletal_muscle","skeletal_muscle"
"948","1424567_at",-0.685012822132047,7.85636888014188,-7.42468325328255,2.77627309030759e-07,6.17886580952076e-06,6.14520117213125,"ENSMUST00000029451","ENSMUSG00000027858","ENSMUSG00000027858.14","ENSMUST00000029451.12","3","Tspan2","Tspan2","ENSMUSG00000027858","Tspan2","70747","Mm.27469/Mm.491520","Mm.27469/Mm.491520","3","102734529","5","amygdala/bladder/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/lung/neuro2a/nucleus_accumbens/spinal_cord/umbilical_cord","spinal_cord"
"949","1424599_at",-2.89310655250186,6.77604037221443,-32.6881492679095,2.08794942276123e-19,7.16606220306632e-17,34.6307355939325,"ENSMUST00000034003","ENSMUSG00000031594","ENSMUSG00000031594.10","ENSMUST00000034003.5","8","Fgl1","Fgl1","ENSMUSG00000031594","Fgl1","234199","Mm.277955","Mm.277955","8","41191434","1","liver","liver"
"950","1424600_at",-1.16846708171222,6.82465234526409,-10.6236620849456,7.13267620719821e-10,3.02027152903503e-08,12.2876703952177,"ENSMUST00000167529","ENSMUSG00000029811","ENSMUSG00000029811.15","ENSMUST00000167529.3","6","Aoc1","Aoc1","ENSMUSG00000029811","Aoc1","76507","Mm.213898","Mm.213898","6","48895254","5","intestine_large/intestine_small/ovary/placenta/stomach/uterus","intestine_small"
"953","1424618_at",-1.29348668098142,6.92908494294198,-15.1495205710823,9.89608202735069e-13,7.6824227262326e-11,19.070566314459,"ENSMUST00000031398","ENSMUSG00000029445","ENSMUSG00000029445.14","ENSMUST00000031398.14","5","Hpd","Hpd","ENSMUSG00000029445","Hpd","15445",NA,NA,"5","123171807","4","intestine_large/intestine_small/kidney/liver/lung","liver"
"956","1424626_at",-0.49686034462361,6.07868987730937,-6.40606626566124,2.45365783650637e-06,4.06282219497529e-05,3.91238647814347,"ENSMUST00000048482","ENSMUSG00000042041","ENSMUSG00000042041.8","ENSMUST00000048482.8","19","2010003K11Rik","2010003K11Rik","ENSMUSG00000042041","2010003K11Rik","69861","Mm.282978","Mm.282978","19","4496790","2","adipose_brown/intestine_large/intestine_small","intestine_small"
"957","1424629_at",0.577515548316566,8.70665339343449,4.55063313512311,0.000176751685061274,0.00163721269642694,-0.427069170812649,"ENSMUST00000017290","ENSMUSG00000017146","ENSMUSG00000017146.13","ENSMUST00000017290.11","11","Brca1","Brca1","ENSMUSG00000017146","Brca1","12189","Mm.244975","Mm.244975","11","101488764","1","bone_marrow/C2C12/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/mIMCD-3/neuro2a/nih_3T3/RAW_264_7","embryonic_stem_line_V26_2_p16"
"958","1424671_at",-0.36935474621029,7.54014008948697,-5.38011206620342,2.50919308877801e-05,0.000305595135110018,1.54400246876776,"ENSMUST00000098513","ENSMUSG00000074170","ENSMUSG00000074170.6","ENSMUST00000098513.6","7","Plekhf1","Plekhf1","ENSMUSG00000074170","Plekhf1","72287","Mm.333798","Mm.333798","7","38220654","3","3T3-L1/bladder/C3H_10T1_2/mammary_gland__lact/osteoblast_day14/osteoblast_day21/osteoblast_day5/prostate","osteoblast_day14"
"959","1424673_at",-1.94001108705845,6.05876415533894,-24.8345832967295,5.61499584020256e-17,1.18114154432132e-14,29.0495186783596,"ENSMUST00000032518","ENSMUSG00000030364","ENSMUSG00000030364.7","ENSMUST00000032518.7","6","Clec2h","Clec2h","ENSMUSG00000030364","Clec2h","94071","Mm.197689/Mm.452342","Mm.197689/Mm.452342","6","128662385","4","intestine_large/intestine_small/kidney/placenta/stomach","intestine_small"
"960","1424688_at",-0.450222213328043,7.69174884221186,-4.63471905244937,0.000144739383655092,0.00139622118463736,-0.226314065537653,"ENSMUST00000117422","ENSMUSG00000035041","ENSMUSG00000035041.9","ENSMUST00000117422.2","10","Creb3l3","Creb3l3","ENSMUSG00000035041","Creb3l3","208677","Mm.294693","Mm.294693","10","81084324","2","intestine_small/liver","liver"
"961","1424700_at",-0.528262219629946,8.23808659970551,-4.60827689947755,0.000154120882901983,0.00146718580642895,-0.289441145866795,"ENSMUST00000030127","ENSMUSG00000028420","ENSMUSG00000028420.14","ENSMUST00000030127.13","4","Tmem38b","Tmem38b","ENSMUSG00000028420","Tmem38b","52076","Mm.27184/Mm.405551/Mm.453876","Mm.27184/Mm.405551/Mm.453876","4","53826045","1","granulocytes_mac1+gr1+/macrophage_bone_marrow_24h_LPS/macrophage_peri_LPS_thio_0hrs/microglia/osteoclasts/RAW_264_7","RAW_264_7"
"962","1424701_at",-0.324247068393604,6.50477431148394,-3.75565513858823,0.00117379466994035,0.0081689594905881,-2.31386995550846,"ENSMUST00000061628","ENSMUSG00000050505","ENSMUSG00000050505.8","ENSMUST00000061628.7","14","Pcdh20","Pcdh20","ENSMUSG00000050505","Pcdh20","219257","Mm.128861/Mm.405940","Mm.128861/Mm.405940","14","88464747","1","amygdala/cerebral_cortex_prefrontal/hippocampus/hypothalamus/olfactory_bulb","hippocampus"
"963","1424715_at",-0.520229014293873,7.31326047385437,-5.04550474691997,5.48272263457662e-05,0.000602914575043409,0.752415188690281,"ENSMUST00000129071","ENSMUSG00000056666","ENSMUSG00000056666.14","ENSMUST00000129071.2","6","Retsat","Retsat","ENSMUSG00000056666","Retsat","67442","Mm.442909","Mm.442909","6","72598475","5","adipose_brown/intestine_large/kidney/liver/RAW_264_7/stomach","liver"
"967","1424729_at",-1.36961000672526,6.48188899321863,-15.9190324737827,3.80790590787527e-13,3.49737386271192e-11,20.052609538573,"ENSMUST00000059889","ENSMUSG00000044405","ENSMUSG00000044405.5","ENSMUST00000059889.4","2","Adig","Adig","ENSMUSG00000044405","Adig","246747",NA,NA,"2","158502612","5","adipose_brown/adipose_white/adrenal_gland/mammary_gland__lact/mammary_gland_non-lactating/ovary/testis","adipose_brown"
"969","1424746_at",-0.46461857756498,8.34414206809469,-4.20940119528116,0.000398484906398347,0.00328926591724509,-1.24094148457564,"ENSMUST00000072187","ENSMUSG00000020821","ENSMUSG00000020821.18","ENSMUST00000072187.12","11","Kif1c","Kif1c","ENSMUSG00000020821","Kif1c","16562","Mm.99996","Mm.99996","11","70700548","4","cornea/heart/mammary_gland_non-lactating/skeletal_muscle","skeletal_muscle"
"973","1424759_at",-0.373431274405162,7.05261591310463,-4.05042438052162,0.000582150105889857,0.00454634831198534,-1.61865274082825,"ENSMUST00000118110","ENSMUSG00000042659","ENSMUSG00000042659.16","ENSMUST00000118110.3","7","Arrdc4","Arrdc4","ENSMUSG00000042659","Arrdc4","66412","Mm.251199/Mm.397678","Mm.251199/Mm.397678","7","68737045","1","lens/macrophage_peri_LPS_thio_7hrs","macrophage_peri_LPS_thio_7hrs"
