"","AFFY.Mouse430.2.probe","logFC","AveExpr","t","P.Value","adj.P.Val","B","Transcript.stable.ID","Gene.stable.ID","Gene.stable.ID.version","Transcript.stable.ID.version","Chromosome/scaffold.name","Gene.name","MGI.symbol","ensembl.gene","gene.symbol","entrezID","refseqID","unigeneID","chrom","startsite","tiss.number","tissues","max.tissue"
"838","1424067_at",-0.278952209461496,6.7991627311436,-3.66954893603154,0.00143951655707014,0.0153383782167556,-1.75946509636715,"ENSMUST00000086399","ENSMUSG00000037405","ENSMUSG00000037405.9","ENSMUST00000086399.6","9","Icam1","Icam1","ENSMUSG00000037405","Icam1","15894","Mm.435508","Mm.435508","9","21015960","4","dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/lung/lymph_nodes/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/microglia/NK_cells/osteoblast_day14/osteoblast_day21/osteoclasts/spleen/T-cells_CD8+","macrophage_bone_marrow_2hr_LPS"
"839","1424143_a_at",-0.281465166434129,10.7179881831486,-3.50556276524619,0.00211997729921043,0.0206890122682714,-2.13711309310177,"ENSMUST00000006760","ENSMUSG00000006585","ENSMUSG00000006585.4","ENSMUST00000006760.3","8","Cdt1","Cdt1","ENSMUSG00000006585","Cdt1","67177",NA,NA,"8","122568015","2","bone/bone_marrow/common_myeloid_progenitor/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/macrophage_bone_marrow_0hr/mega_erythrocyte_progenitor/mIMCD-3/neuro2a/nih_3T3/osteoclasts/RAW_264_7/stem_cells__HSC/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD8+","embryonic_stem_line_V26_2_p16"
"840","1424157_at",-0.55678374533406,7.32486135628037,-5.98977950882592,6.21168708530082e-06,0.000218953575585117,3.66533613413584,"ENSMUST00000098799","ENSMUSG00000074364","ENSMUSG00000074364.7","ENSMUST00000098799.5","7","Ehd2","Ehd2","ENSMUSG00000074364","Ehd2","259300","Mm.138215/Mm.491426","Mm.138215/Mm.491426","7","15946977","3","adipose_brown/adipose_white/C2C12/C3H_10T1_2/lung/osteoblast_day5/umbilical_cord","lung"
"841","1424182_at",-0.419501600456918,7.55282735209555,-4.69947472493234,0.00012412241129101,0.00222363253854032,0.66298469413283,"ENSMUST00000169317","ENSMUSG00000032047","ENSMUSG00000032047.6","ENSMUST00000169317.2","9","Acat1","Acat1","ENSMUSG00000032047","Acat1","110446","Mm.293233/Mm.471970","Mm.293233/Mm.471970","9","53580522","3","adipose_brown/kidney/liver","kidney"
"843","1424243_at",0.436959391993666,8.95500524714136,3.2281693916915,0.00405452820468887,0.0336809916213709,-2.76533879686853,"ENSMUST00000183107","ENSMUSG00000031568","ENSMUSG00000031568.17","ENSMUST00000183107.2","8","Rwdd4a","Rwdd4a","ENSMUSG00000031568","Rwdd4a","192174","Mm.273081/Mm.393013/Mm.402065","Mm.273081/Mm.393013/Mm.402065","8","47533664","1","common_myeloid_progenitor/mega_erythrocyte_progenitor/retinal_pigment_epithelium","common_myeloid_progenitor"
"844","1424246_a_at",0.524563013537474,8.28054077933775,5.43175930595826,2.22598822144216e-05,0.00060481954966768,2.38223762809474,"ENSMUST00000076654","ENSMUSG00000029552","ENSMUSG00000029552.20","ENSMUST00000076654.9","6","Tes","Tes","ENSMUSG00000029552","Tes","21753","Mm.368484/Mm.449845","Mm.368484/Mm.449845","6","17065149","1","mast_cells_IgE/NK_cells/retinal_pigment_epithelium/T-cells_CD4+/thymocyte_SP_CD4+","NK_cells"
"846","1424256_at",-0.32566469099778,6.52793997147859,-4.20103783738557,0.00040651220095185,0.00557173851205209,-0.515313350040326,"ENSMUST00000122227","ENSMUSG00000021123","ENSMUSG00000021123.13","ENSMUST00000122227.8","12","Rdh12","Rdh12","ENSMUSG00000021123","Rdh12","77974","Mm.474941","Mm.474941","12","79208914","2","epidermis/follicular_B-cells/granulocytes_mac1+gr1+/retina/retinal_pigment_epithelium","retina"
"849","1424303_at",-0.329813547960606,7.16158880709575,-3.41847951395618,0.00260114455081247,0.0239239261154416,-2.33591848568846,"ENSMUST00000144133","ENSMUSG00000027173","ENSMUSG00000027173.8","ENSMUST00000144133.2","2","Depdc7","Depdc7","ENSMUSG00000027173","Depdc7","211896","Mm.288805","Mm.288805","2","104721784","4","adipose_white/dendritic_cells_myeloid_CD8a-/embryonic_stem_line_Bruce4_p13/intestine_small/kidney/liver/mast_cells/mast_cells_IgE/osteoclasts/RAW_264_7","liver"
"851","1424312_at",-0.355531409984101,7.58568426854566,-3.72956021156029,0.00124873934887922,0.0138017445661718,-1.62033533088831,"ENSMUST00000027727","ENSMUSG00000026457","ENSMUSG00000026457.15","ENSMUST00000027727.15","1","Adipor1","Adipor1","ENSMUSG00000026457","Adipor1","72674","Mm.259976/Mm.398249/Mm.472093","Mm.259976/Mm.398249/Mm.472093","1","134415378","2","bone_marrow/skeletal_muscle","bone_marrow"
"853","1424338_at",-0.456258732897274,6.90197782015712,-5.49562254085308,1.92027869864088e-05,0.000535134076659709,2.53053293015115,"ENSMUST00000064580","ENSMUSG00000030108","ENSMUSG00000030108.15","ENSMUST00000064580.14","6","Slc6a13","Slc6a13","ENSMUSG00000030108","Slc6a13","14412","Mm.258596/Mm.400036","Mm.258596/Mm.400036","6","121300227","3","Baf3/ciliary_bodies/iris/kidney/liver/mast_cells/RAW_264_7/retinal_pigment_epithelium","retinal_pigment_epithelium"
"854","1424356_a_at",-0.44183112438098,7.01713252379176,-5.15696507209652,4.2214844757272e-05,0.00100836264711418,1.74061323360623,"ENSMUST00000036742","ENSMUSG00000039208","ENSMUSG00000039208.16","ENSMUST00000036742.14","11","Metrnl","Metrnl","ENSMUSG00000039208","Metrnl","210029",NA,NA,"11","121701544","4","intestine_large/intestine_small/lens/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/mast_cells/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/microglia/mIMCD-3/osteoblast_day14/osteoblast_day21/osteoblast_day5/osteoclasts/stomach","macrophage_bone_marrow_2hr_LPS"
"857","1424383_at",-0.280320382534205,7.92131772459258,-3.39754600524365,0.00273190383756488,0.0247771139426433,-2.38350650848043,"ENSMUST00000036572","ENSMUSG00000040616","ENSMUSG00000040616.4","ENSMUST00000036572.4","4","Tmem51","Tmem51","ENSMUSG00000040616","Tmem51","214359","Mm.27587","Mm.27587","4","142030992","4","adipose_white/cornea/dendritic_cells_myeloid_CD8a-/intestine_small/iris/macrophage_peri_LPS_thio_0hrs/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/min6/retinal_pigment_epithelium/stomach","mast_cells_IgE+antigen_6hr"
"858","1424400_a_at",-0.569296155353934,6.73877334937713,-6.10567549915807,4.78614259546625e-06,0.000176330146130144,3.92786139897354,"ENSMUST00000130418","ENSMUSG00000030088","ENSMUSG00000030088.16","ENSMUST00000130418.8","6","Aldh1l1","Aldh1l1","ENSMUSG00000030088","Aldh1l1","107747","Mm.30035","Mm.30035","6","90486427","2","kidney/liver","liver"
"859","1424407_s_at",-0.393975296457011,8.55949721325813,-5.15080976312187,4.28275923819861e-05,0.0010118794562425,1.72618214900357,"ENSMUST00000109627","ENSMUSG00000089715","ENSMUSG00000089715.13","ENSMUST00000109627.8","15","Cbx6","Cbx6","ENSMUSG00000089715","Cbx6","494448","Mm.38438/Mm.457565/Mm.470349","Mm.38438/Mm.457565/Mm.470349","15","79823896","2","amygdala/C3H_10T1_2/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_striatum/hippocampus/nucleus_accumbens/olfactory_bulb/osteoblast_day21/uterus","cerebral_cortex_prefrontal"
"860","1424431_at",-0.404871689771015,7.80628904103595,-3.52134183409147,0.00204267517604836,0.0201949333648448,-2.10095288465656,"ENSMUST00000049344","ENSMUSG00000042042","ENSMUSG00000042042.15","ENSMUST00000049344.15","6","Csgalnact2","Csgalnact2","ENSMUSG00000042042","Csgalnact2","78752","Mm.300317/Mm.399930","Mm.300317/Mm.399930","6","118107452","1","Baf3/bone/common_myeloid_progenitor/dendritic_cells_myeloid_CD8a-/granulo_mono_progenitor/granulocytes_mac1+gr1+/macrophage_bone_marrow_0hr/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/osteoblast_day14/osteoblast_day21/osteoclasts","mast_cells_IgE"
"862","1424437_s_at",-0.27662473893998,6.7840188097685,-3.4061857046915,0.00267717465865211,0.0244165817469517,-2.36387579588626,"ENSMUST00000034648","ENSMUSG00000032131","ENSMUSG00000032131.17","ENSMUST00000034648.16","9","Abcg4","Abcg4","ENSMUSG00000032131","Abcg4","192663","Mm.101876","Mm.101876","9","44273188","1","amygdala","amygdala"
"865","1424443_at",-0.735692501333586,7.89847648890587,-5.705236265371,1.1858855124084e-05,0.000355505429878635,3.01477828367672,"ENSMUST00000130006","ENSMUSG00000038623","ENSMUSG00000038623.10","ENSMUST00000130006.2","7","Tm6sf1","Tm6sf1","ENSMUSG00000038623","Tm6sf1","107769","Mm.221412/Mm.427227/Mm.428466","Mm.221412/Mm.427227/Mm.428466","7","81859001","3","Baf3/B-cells_marginal_zone/bone/bone_marrow/follicular_B-cells/granulo_mono_progenitor/granulocytes_mac1+gr1+/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_peri_LPS_thio_0hrs/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/microglia/NK_cells/osteoclasts/RAW_264_7","macrophage_bone_marrow_0hr"
"868","1424485_at",-1.44778584274782,6.8731817429178,-17.216106805431,8.29733450520687e-14,7.38929604859867e-11,21.7140976451599,"ENSMUST00000136091","ENSMUSG00000028553","ENSMUSG00000028553.13","ENSMUST00000136091.8","4","Angptl3","Angptl3","ENSMUSG00000028553","Angptl3","30924","Mm.442527","Mm.442527","4","99030954","1","liver","liver"
"870","1424525_at",-0.295369432396989,6.42308313735507,-3.22551310904046,0.00407958463339423,0.0338030132075779,-2.77127804595469,"ENSMUST00000025395","ENSMUSG00000024517","ENSMUSG00000024517.18","ENSMUST00000025395.10","18","Grp","Grp","ENSMUSG00000024517","Grp","225642","Mm.20298","Mm.20298","18","65872820","3","amygdala/cerebral_cortex/cerebral_cortex_prefrontal/intestine_large/stomach","amygdala"
"872","1424528_at",-0.469531746563141,7.05197231118261,-4.81991908766806,9.33189375649584e-05,0.00177414808122768,0.947489015460923,"ENSMUST00000031051","ENSMUSG00000029161","ENSMUSG00000029161.9","ENSMUST00000031051.9","5","Cgref1","Cgref1","ENSMUSG00000029161","Cgref1","68567","Mm.45127","Mm.45127","5","30933146","4","dorsal_root_ganglia/intestine_large/intestine_small/kidney/osteoblast_day14/osteoblast_day21/stomach","intestine_small"
"873","1424534_at",-0.362207557152836,6.8041378668518,-3.47702284095313,0.0022671610525918,0.0218377507000755,-2.20241219563506,"ENSMUST00000037048","ENSMUSG00000039533","ENSMUSG00000039533.9","ENSMUST00000037048.9","5","Mmd2","Mmd2","ENSMUSG00000039533","Mmd2","75104","Mm.48712/Mm.407163","Mm.48712/Mm.407163","5","142562365","3","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/min6/nucleus_accumbens/olfactory_bulb/spinal_cord/testis","hypothalamus"
"874","1424576_s_at",-0.765788293301839,6.40948450461697,-9.87573483728444,2.56882846069361e-09,2.74611973642345e-07,11.5195877260372,"ENSMUST00000026211","ENSMUSG00000025197","ENSMUSG00000025197.10","ENSMUST00000026211.10","19","Cyp2c23","Cyp2c23","ENSMUSG00000025197","Cyp2c44","226143","Mm.329866/Mm.472903","Mm.329866/Mm.472903","19","44005022","3","Baf3/kidney/liver/stomach","liver"
"875","1424618_at",-0.91070919781638,6.92908494294198,-10.6663701524355,6.64210138096627e-10,8.32945059716944e-08,12.8763066705079,"ENSMUST00000155092","ENSMUSG00000029445","ENSMUSG00000029445.14","ENSMUST00000155092.2","5","Hpd","Hpd","ENSMUSG00000029445","Hpd","15445",NA,NA,"5","123171807","5","intestine_large/intestine_small/kidney/liver/lung/nucleus_accumbens","liver"
"878","1424647_at",0.657334847860732,6.96961746965596,6.40545100719348,2.4569897876741e-06,9.95157168038683e-05,4.59980022588803,"ENSMUST00000020366","ENSMUSG00000020159","ENSMUSG00000020159.9","ENSMUST00000020366.8","11","Gabrp","Gabrp","ENSMUSG00000020159","Gabrp","216643","Mm.99989/Mm.403405/Mm.419931","Mm.99989/Mm.403405/Mm.419931","11","33550781","4","lung/ovary/umbilical_cord/uterus","uterus"
"879","1424650_at",-0.470187285383171,8.85884049772267,-4.65872110806134,0.000136722662569346,0.00237751595363921,0.566643337827633,"ENSMUST00000023550","ENSMUSG00000022844","ENSMUSG00000022844.9","ENSMUST00000023550.9","16","Pdia5","Pdia5","ENSMUSG00000022844","Pdia5","72599",NA,NA,"16","35397313","5","adipose_white/dendritic_cells_lymphoid_CD8a+/granulo_mono_progenitor/intestine_large/liver/min6/osteoblast_day14/osteoblast_day21/osteoblast_day5/placenta/umbilical_cord","placenta"
"880","1424694_at",-0.332881481658349,7.23402433121994,-3.60607572377214,0.00167264050670515,0.0171498250695351,-1.90610589184608,"ENSMUST00000028995","ENSMUSG00000027495","ENSMUSG00000027495.5","ENSMUST00000028995.5","2","Fam210b","Fam210b","ENSMUSG00000027495","Fam210b","67017","Mm.30013/Mm.416030","Mm.30013/Mm.416030","2","172345565","3","bone_marrow/liver/mammary_gland__lact","bone_marrow"
"881","1424711_at",0.603124181814585,7.4621539707809,7.15051778312666,4.92384131220694e-07,2.72104823702555e-05,6.22160002463214,"ENSMUST00000096194","ENSMUSG00000024754","ENSMUSG00000024754.14","ENSMUST00000096194.9","19","Cemip2","Cemip2","ENSMUSG00000024754","Tmem2","83921","Mm.329776","Mm.329776","19","21778342","1","embryonic_stem_line_V26_2_p16/lung/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_7hrs/osteoblast_day14","lung"
"883","1424722_at",-0.717477051802153,7.73680356059603,-5.11127986885811,4.69837582814217e-05,0.00108261868464011,1.63345007999828,"ENSMUST00000123530","ENSMUSG00000033688","ENSMUSG00000033688.11","ENSMUST00000123530.8","9","1300017J02Rik","1300017J02Rik","ENSMUSG00000033688","1300017J02Rik","71775","Mm.18802","Mm.18802","9","103250522","5","bone/bone_marrow/liver/placenta/testis","liver"
"887","1424758_s_at",-1.27258175062158,7.12970898685203,-11.5662199994799,1.54885965018295e-10,2.6579246786429e-08,14.3312190079809,"ENSMUST00000121625","ENSMUSG00000061947","ENSMUSG00000061947.11","ENSMUST00000121625.2","12","Serpina10","Serpina10","ENSMUSG00000061947","Serpina10","217847","Mm.29094","Mm.29094","12","103616675","4","liver/lymph_nodes/pancreas/placenta","liver"
"889","1424791_a_at",-0.422963184047559,7.90418009557839,-3.56695117023156,0.00183448239745727,0.0184894276875098,-1.99620921770316,"ENSMUST00000135632","ENSMUSG00000002980","ENSMUSG00000002980.15","ENSMUST00000135632.2","7","Bcam","Bcam","ENSMUSG00000002980","Bcam","57278","Mm.29236","Mm.29236","7","19756131","4","bladder/dorsal_root_ganglia/lung/mIMCD-3/uterus","dorsal_root_ganglia"
"890","1424797_a_at",0.49969366096868,9.05038677082348,4.62661156593453,0.00014755301852233,0.00249405163419079,0.490717259418298,"ENSMUST00000172645","ENSMUSG00000028023","ENSMUSG00000028023.17","ENSMUST00000172645.8","3","Pitx2","Pitx2","ENSMUSG00000028023","Pitx2","18741",NA,NA,"3","129199878","5","bladder/C2C12/mammary_gland_non-lactating/pituitary/stomach/umbilical_cord","umbilical_cord"
"891","1424815_at",-0.504100968326576,6.46467140813606,-5.1029681748664,4.79084704016293e-05,0.001092346627584,1.6139401935114,"ENSMUST00000032371","ENSMUSG00000030244","ENSMUSG00000030244.8","ENSMUST00000032371.8","6","Gys2","Gys2","ENSMUSG00000030244","Gys2","232493","Mm.275975","Mm.275975","6","142422613","2","adipose_brown/liver","liver"
"892","1424838_at",-0.365319254979021,6.69336560967211,-4.19553233822872,0.000411884548055086,0.00563081580265664,-0.528301479355009,"ENSMUST00000064481","ENSMUSG00000043924","ENSMUSG00000043924.17","ENSMUST00000064481.15","4","Ncmap","Ncmap","ENSMUSG00000043924","Ncmap","230822","Mm.35548","Mm.35548","4","135369576","2","dorsal_root_ganglia/placenta","dorsal_root_ganglia"
"897","1424877_a_at",-0.689229885775214,9.38322780073493,-4.65508528735417,0.000137907637873415,0.00239174390045888,0.558046862819442,"ENSMUST00000107444","ENSMUSG00000028393","ENSMUSG00000028393.11","ENSMUST00000107444.8","4","Alad","Alad","ENSMUSG00000028393","Alad","17025","Mm.399855/Mm.491233","Mm.399855/Mm.491233","4","62509169","5","adipose_white/adrenal_gland/bone/bone_marrow/C2C12/C3H_10T1_2/liver/mega_erythrocyte_progenitor/mIMCD-3/neuro2a/nih_3T3","bone_marrow"
"900","1424888_at",-0.601119131821079,8.25972122082784,-5.60476010795025,1.4932473134328e-05,0.000430586924195752,2.78315488441703,"ENSMUST00000172767","ENSMUSG00000079557","ENSMUSG00000079557.12","ENSMUST00000172767.9","17","Marchf2","Marchf2","ENSMUSG00000079557","March2","224703","Mm.374865/Mm.490729","Mm.374865/Mm.490729","17","33685692","2","bone/bone_marrow","bone_marrow"
"903","1424890_at",0.428485878620976,7.30584800337136,4.98350159325607,6.34350222103296e-05,0.00134305123322584,1.33310270587426,"ENSMUST00000026096","ENSMUSG00000025105","ENSMUSG00000025105.11","ENSMUST00000026096.10","7","Bnc1","Bnc1","ENSMUSG00000025105","Bnc1","12173","Mm.243802/Mm.467865","Mm.243802/Mm.467865","7","81966672","4","cornea/epidermis/iris/ovary/umbilical_cord","cornea"
"904","1424950_at",0.710675904389799,7.43130757892314,6.30883061866168,3.04236587727754e-06,0.000118090880272184,4.38438035407769,"ENSMUST00000000579","ENSMUSG00000000567","ENSMUSG00000000567.6","ENSMUST00000000579.3","11","Sox9","Sox9","ENSMUSG00000000567","Sox9","20682","Mm.286407/Mm.399889/Mm.404588/Mm.471400","Mm.286407/Mm.399889/Mm.404588/Mm.471400","11","112782224","5","3T3-L1/C3H_10T1_2/epidermis/intestine_large/lacrimal_gland/mammary_gland__lact/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5/prostate/retinal_pigment_epithelium","C3H_10T1_2"
"905","1424962_at",-0.523002656064684,6.69400807426004,-6.21178609816315,3.77515182078954e-06,0.000143963538148354,4.16690185875861,"ENSMUST00000029377","ENSMUSG00000027801","ENSMUSG00000027801.8","ENSMUST00000029377.8","3","Tm4sf4","Tm4sf4","ENSMUSG00000027801","Tm4sf4","229302","Mm.26618/Mm.420887","Mm.26618/Mm.420887","3","57425314","3","adipose_white/intestine_small/liver/min6","min6"
"906","1424987_at",-0.332987284739104,6.55076363438756,-3.19140333986896,0.00441502629479181,0.0358982374916925,-2.84740048760781,"ENSMUST00000064679","ENSMUSG00000052688","ENSMUSG00000052688.13","ENSMUST00000064679.9","1","Rab7b","Rab7b","ENSMUSG00000052688","5430435G22Rik","226421","Mm.396934","Mm.396934","1","131688695","2","cornea/dendritic_cells_lymphoid_CD8a+/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/microglia/osteoclasts/RAW_264_7","macrophage_peri_LPS_thio_0hrs"
"908","1425039_at",-0.241657933356374,6.24419130740581,-3.11779834629932,0.00523258529036909,0.0405727570493422,-3.01071519508853,"ENSMUST00000049681","ENSMUSG00000032925","ENSMUSG00000032925.17","ENSMUST00000049681.14","14","Itgbl1","Itgbl1","ENSMUSG00000032925","Itgbl1","223272","Mm.383176/Mm.398859/Mm.403450","Mm.383176/Mm.398859/Mm.403450","14","123659971","2","adipose_white/C3H_10T1_2/ciliary_bodies/eyecup/iris/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5","osteoblast_day21"
"911","1425157_x_at",-0.557740681171006,7.24269214014328,-5.92013080005123,7.27079135278212e-06,0.000246941825059855,3.50686823177184,"ENSMUST00000115250","ENSMUSG00000001763","ENSMUSG00000001763.15","ENSMUST00000115250.4","6","Tspan33","Tspan33","ENSMUSG00000001763","Tspan33","232670",NA,NA,"6","29694222","2","bone/bone_marrow","bone_marrow"
"913","1425159_at",-0.268393940992759,6.30015584631672,-3.13225822473183,0.00506117909437584,0.0395730801851617,-2.97873726036315,"ENSMUST00000183489","ENSMUSG00000098306","ENSMUSG00000098306.10","ENSMUST00000183489.4","1","Gm28040","Gm28040","ENSMUSG00000098306",NA,"68338",NA,NA,"1","133309827","1","intestine_large/intestine_small","intestine_small"
"915","1425213_at",-0.388393560126314,7.24942377298118,-4.33561526478293,0.000294929307188641,0.00436146550460151,-0.197496912291384,"ENSMUST00000034749","ENSMUSG00000032224","ENSMUSG00000032224.16","ENSMUST00000034749.16","9","Fam81a","Fam81a","ENSMUSG00000032224","Fam81a","76886","Mm.44355/Mm.397622","Mm.44355/Mm.397622","9","70089310","3","amygdala/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/min6/nucleus_accumbens/olfactory_bulb/retinal_pigment_epithelium","cerebral_cortex_prefrontal"
"916","1425214_at",-0.333847710320884,6.64141432398808,-3.30561540923376,0.00338640274430973,0.0293263377100183,-2.59148903742609,"ENSMUST00000060174","ENSMUSG00000048779","ENSMUSG00000048779.6","ENSMUST00000060174.6","7","P2ry6","P2ry6","ENSMUSG00000048779","P2ry6","233571","Mm.235193","Mm.235193","7","100937638","2","dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/lymph_nodes/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/microglia/osteoblast_day21/osteoclasts/RAW_264_7","macrophage_bone_marrow_0hr"
"917","1425230_at",-0.335944605043655,6.52671225890929,-3.96907389245068,0.000706666347025779,0.00887894267621407,-1.06114710778464,"ENSMUST00000129799","ENSMUSG00000048217","ENSMUSG00000048217.12","ENSMUST00000129799.8","11","Nags","Nags","ENSMUSG00000048217","Nags","217214","Mm.31686","Mm.31686","11","102145513","2","intestine_small/liver","liver"
"920","1425271_at",0.338285395842031,8.53873893713002,3.5440376041046,0.00193632460853932,0.0194142868180414,-2.0488718129207,"ENSMUST00000126386","ENSMUSG00000019303","ENSMUSG00000019303.15","ENSMUST00000126386.8","11","Psmc3ip","Psmc3ip","ENSMUSG00000019303","Psmc3ip","19183",NA,NA,"11","101091823","1","common_myeloid_progenitor/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/mega_erythrocyte_progenitor/mIMCD-3/nih_3T3/RAW_264_7/stem_cells__HSC/testis","testis"
"924","1425272_at",-0.481369126661483,7.0989328364583,-5.76542236716725,1.0335079587893e-05,0.000319407838827726,3.15306409500089,"ENSMUST00000078357","ENSMUSG00000022505","ENSMUSG00000022505.10","ENSMUST00000078357.5","16","Emp2","Emp2","ENSMUSG00000022505","Emp2","13731","Mm.246009","Mm.246009","16","10281749","5","bladder/C2C12/cornea/epidermis/lung/macrophage_bone_marrow_0hr/mIMCD-3/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5/umbilical_cord","lung"
"925","1425445_a_at",-0.265885713575944,6.45560343094892,-3.32642011336991,0.00322604536683548,0.0282755938671158,-2.54456891157521,"ENSMUST00000136429","ENSMUSG00000032473","ENSMUSG00000032473.14","ENSMUST00000136429.8","9","Cldn18","Cldn18","ENSMUSG00000032473","Cldn18","56492","Mm.386501/Mm.386784","Mm.386501/Mm.386784","9","99689461","2","lung/stomach","lung"
"929","1425483_at",0.311783990102085,6.88591702948951,3.18671199860878,0.00446320839159125,0.0361099031284944,-2.8578488368506,"ENSMUST00000125974","ENSMUSG00000041272","ENSMUSG00000041272.12","ENSMUST00000125974.2","4","Tox","Tox","ENSMUSG00000041272","Tox","252838","Mm.392733/Mm.409465/Mm.435828/Mm.481047","Mm.392733/Mm.409465/Mm.435828/Mm.481047","4","6686353","4","amygdala/C3H_10T1_2/cerebral_cortex/cerebral_cortex_prefrontal/hypothalamus/intestine_large/lymph_nodes/osteoblast_day14/osteoblast_day21/osteoblast_day5/testis","osteoblast_day14"
"930","1425525_a_at",-0.366403302043016,7.28314424326635,-4.52439835417427,0.00018813176676366,0.00305936970340605,0.248955426791585,"ENSMUST00000139712","ENSMUSG00000029470","ENSMUSG00000029470.16","ENSMUST00000139712.2","5","P2rx4","P2rx4","ENSMUSG00000029470","P2rx4","18438","Mm.290884","Mm.290884","5","122707584","3","3T3-L1/intestine_large/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/mast_cells/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/microglia/osteoblast_day21/osteoclasts/prostate","macrophage_peri_LPS_thio_0hrs"
"933","1425526_a_at",0.398140971210815,7.91172844325314,3.19944983332327,0.00433355918465813,0.0354568876325667,-2.82946760501462,"ENSMUST00000027878","ENSMUSG00000026586","ENSMUSG00000026586.17","ENSMUST00000027878.14","1","Prrx1","Prrx1","ENSMUSG00000026586","Prrx1","18933","Mm.288642/Mm.407196/Mm.412962/Mm.454402","Mm.288642/Mm.407196/Mm.412962/Mm.454402","1","163245116","1","3T3-L1/C2C12/C3H_10T1_2/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5/umbilical_cord","C3H_10T1_2"
"937","1425548_a_at",-0.433599421691659,7.05516821835107,-4.59003551320725,0.000160947685758108,0.00267739759905262,0.404213991197188,"ENSMUST00000097336","ENSMUSG00000073412","ENSMUSG00000073412.7","ENSMUST00000097336.5","17","Lst1","Lst1","ENSMUSG00000073412","Lst1","16988","Mm.19379","Mm.19379","17","35185095","5","Baf3/bone/bone_marrow/common_myeloid_progenitor/dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/granulo_mono_progenitor/granulocytes_mac1+gr1+/lymph_nodes/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/microglia/osteoclasts/RAW_264_7/spleen/stem_cells__HSC","granulocytes_mac1+gr1+"
